CellLine,Assay,Description,Instrument,Archive,Accession,Sex,Culture,Passage,FileName,FileMD5,ftp_link
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859824,ERR1859824,male,Feeder-free,22,20375_4#12.cram,21751524348909e71cb0aceb51759da8,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859824/20375_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859440,ERR1859440,male,Feeder-free,22,20357_4#12.cram,e1e8348adc01794561d4163d3d9e1ab4,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859440/20357_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859632,ERR1859632,male,Feeder-free,22,20363_4#12.cram,455028c353e0ed2434d7205a7665d1d0,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859632/20363_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859536,ERR1859536,male,Feeder-free,22,20359_4#12.cram,224cb7d7778c0b345cbad4e05f2f1984,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859536/20359_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859056,ERR1859056,male,Feeder-free,22,20349_4#12.cram,c9a390fc0a5b00a6ea4e3a9c003b9279,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859056/20349_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859344,ERR1859344,male,Feeder-free,22,20356_4#12.cram,5caad51a97791147db0fa7441cfd2b6b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859344/20356_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860112,ERR1860112,male,Feeder-free,22,20382_4#12.cram,e793f2a9b303f4ec4d4b59acbb974e68,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860112/20382_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859728,ERR1859728,male,Feeder-free,22,20364_4#12.cram,5961a3116af539fcdb9f80a5563e2888,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859728/20364_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859152,ERR1859152,male,Feeder-free,22,20353_4#12.cram,17b8e98731ba30ac508d60583b5227a3,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859152/20353_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859248,ERR1859248,male,Feeder-free,22,20354_4#12.cram,cbb882afe455c84953eb48eda9f23e43,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859248/20354_4%2312.cram
HPSI0614i-kegd_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860208,ERR1860208,male,Feeder-free,22,20383_4#12.cram,0b3dd7614eb11ef0b51690b2beee336c,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860208/20383_4%2312.cram
HPSI0614i-juzt_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR2171915,ERR2171915,female,Feeder-free,18,23856_8.cram,50b4ad93ff194cd9aa4712fd2b90e375,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR217/ERR2171915/23856_8.cram
HPSI0614i-denw_6,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR2171898,ERR2171898,male,Feeder-free,22,23841_3.cram,a99ed4e7f67a4f270ccd6f067222f758,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR217/ERR2171898/23841_3.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860179,ERR1860179,female,Feeder-free,22,20383_2#7.cram,f0d7d1ab10cc71d712b3e3ce18709bcd,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860179/20383_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859219,ERR1859219,female,Feeder-free,22,20354_2#7.cram,cedab79ed3b11ebc7fdcb00c3116df77,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859219/20354_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859699,ERR1859699,female,Feeder-free,22,20364_2#7.cram,2dbfb68d72ddab782a9b4862bcb3af50,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859699/20364_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859027,ERR1859027,female,Feeder-free,22,20349_2#7.cram,148d21ee15b23fad291a56f3ac5aa741,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859027/20349_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859411,ERR1859411,female,Feeder-free,22,20357_2#7.cram,df9980710392c467c0faf724de7027d3,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859411/20357_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860083,ERR1860083,female,Feeder-free,22,20382_2#7.cram,d235232c7418c025ffbcb1147a048ecb,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860083/20382_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859507,ERR1859507,female,Feeder-free,22,20359_2#7.cram,9a39363ef0caa6475e64829981fadd5e,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859507/20359_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859123,ERR1859123,female,Feeder-free,22,20353_2#7.cram,d58b53118cad8984776d3ca4de7aba0f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859123/20353_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859795,ERR1859795,female,Feeder-free,22,20375_2#7.cram,fef63ddc75949eab12c924d23c66e630,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859795/20375_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860275,ERR1860275,female,Feeder-free,22,20384_2#7.cram,3e56680ec966917e0730ef6516e2d982,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860275/20384_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859603,ERR1859603,female,Feeder-free,22,20363_2#7.cram,332d029c3c4ad77ff12bcaccd376684f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859603/20363_2%237.cram
HPSI0614i-ciwj_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859315,ERR1859315,female,Feeder-free,22,20356_2#7.cram,29509b7d24228d114e9d365698158694,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859315/20356_2%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859687,ERR1859687,female,Feeder-free,18,20364_1#7.cram,9e16142f0fbe5bd0fd5b7b0e0321a204,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859687/20364_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860167,ERR1860167,female,Feeder-free,18,20383_1#7.cram,e0e443bbb02e73ff272fde178a2c83b4,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860167/20383_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859207,ERR1859207,female,Feeder-free,18,20354_1#7.cram,30a2381ec183e534e665523343bcc8c6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859207/20354_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859495,ERR1859495,female,Feeder-free,18,20359_1#7.cram,397f27f235ae2653a51e629585a4e674,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859495/20359_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859015,ERR1859015,female,Feeder-free,18,20349_1#7.cram,ad1a3f0576bf742b154e05748342e070,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859015/20349_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860263,ERR1860263,female,Feeder-free,18,20384_1#7.cram,5537c30396dc8556b8e396bac7f418b6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860263/20384_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859591,ERR1859591,female,Feeder-free,18,20363_1#7.cram,5c10712402f0eafeca7d3165971bde0b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859591/20363_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1860071,ERR1860071,female,Feeder-free,18,20382_1#7.cram,54c8f85c8efdccd774814be10855e5b1,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1860071/20382_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859303,ERR1859303,female,Feeder-free,18,20356_1#7.cram,05cbaa8685066a2de19b9bb772ed3ba6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859303/20356_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859111,ERR1859111,female,Feeder-free,18,20353_1#7.cram,d6a401e0cc445a13ad1d5054778f0d63,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859111/20353_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859399,ERR1859399,female,Feeder-free,18,20357_1#7.cram,035850c0da52b9775d1e2216a33f5a29,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859399/20357_1%237.cram
HPSI0614i-ciwj_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1859783,ERR1859783,female,Feeder-free,18,20375_1#7.cram,13f6d0db320791d660d5f2e0d0c547d1,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1859783/20375_1%237.cram
HPSI0514i-yewo_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR2180199,ERR2180199,male,Feeder-free,15,24003_8.cram,c30ec3ef159a2210d0c76970c2f9a674,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR218/ERR2180199/24003_8.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858635,ERR1858635,female,Feeder-free,10,20341_1#11.cram,e73f016d7f1940b4082f8687cb41291b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858635/20341_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858731,ERR1858731,female,Feeder-free,10,20342_1#11.cram,223624869f4daf8f03bc89ae6ec0eb13,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858731/20342_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858827,ERR1858827,female,Feeder-free,10,20343_1#11.cram,d75a5808989d71fdb019fa5c9c09ed0d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858827/20343_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858443,ERR1858443,female,Feeder-free,10,20329_1#11.cram,ffc1d2e559a82eb4e4096cb4d41c7779,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858443/20329_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858347,ERR1858347,female,Feeder-free,10,20319_1#11.cram,a11999f59aaeddfcf2cfd8cb50e20f22,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858347/20319_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858539,ERR1858539,female,Feeder-free,10,20340_1#11.cram,f10b6abe7fa5782f945214e2e925dbaa,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858539/20340_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858923,ERR1858923,female,Feeder-free,10,20345_1#11.cram,b2e13a456221d57c3efa9c2f2534e85b,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858923/20345_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858155,ERR1858155,female,Feeder-free,10,20313_1#11.cram,a631da9f2c12373d25050b0f190cb6f2,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858155/20313_1%2311.cram
HPSI0514i-yelp_4,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858251,ERR1858251,female,Feeder-free,10,20314_1#11.cram,087075a7c4ba4b7747ce3eef46a53510,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858251/20314_1%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858851,ERR1858851,female,Feeder-free,10,20343_3#11.cram,e80e2a22ff72f7b82db189915749711f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858851/20343_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858563,ERR1858563,female,Feeder-free,10,20340_3#11.cram,aa29b808e7eb5d7c236ffeeac3719529,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858563/20340_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858659,ERR1858659,female,Feeder-free,10,20341_3#11.cram,3facf1fdee7c22090164eee2556d3519,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858659/20341_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858275,ERR1858275,female,Feeder-free,10,20314_3#11.cram,215c4b1b09fe6d89e065cf6c8682e17d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858275/20314_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858179,ERR1858179,female,Feeder-free,10,20313_3#11.cram,aebe7e34a3aee98bae646a9f86b4f860,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858179/20313_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858371,ERR1858371,female,Feeder-free,10,20319_3#11.cram,d45a1c85f68bab02873ef8d7792418a6,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858371/20319_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858467,ERR1858467,female,Feeder-free,10,20329_3#11.cram,87fe816ab0221620fb7299cf9cc1fd78,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858467/20329_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858755,ERR1858755,female,Feeder-free,10,20342_3#11.cram,5c45b696310414a3d3d3375cc558bf43,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858755/20342_3%2311.cram
HPSI0514i-yelp_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858947,ERR1858947,female,Feeder-free,10,20345_3#11.cram,b2318661c63c07aaaa4ea5d93e1672c2,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858947/20345_3%2311.cram
HPSI0514i-xufp_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR2180238,ERR2180238,male,Feeder-free,10,24010_7.cram,d6a1e67210260537fcfc056d1a65f258,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR218/ERR2180238/24010_7.cram
HPSI0514i-xufp_1,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR2180237,ERR2180237,male,Feeder-free,10,24010_6.cram,c7a19d1ce2d174a7fc0f3c31c5617a35,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR218/ERR2180237/24010_6.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858740,ERR1858740,female,Feeder-free,17,20342_2#8.cram,dbdeff73b7bfc9e23a09761ab5179e7a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858740/20342_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858164,ERR1858164,female,Feeder-free,17,20313_2#8.cram,81943165ce1949398006c889479b7b4a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858164/20313_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858836,ERR1858836,female,Feeder-free,17,20343_2#8.cram,99a4abe6a76cb0f2531a5d76fc78e49d,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858836/20343_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858932,ERR1858932,female,Feeder-free,17,20345_2#8.cram,044246cdbe63cbef9516618b4d2fda24,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858932/20345_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858260,ERR1858260,female,Feeder-free,17,20314_2#8.cram,2c9433f233fada3b1132ad93fe4bebcb,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858260/20314_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858356,ERR1858356,female,Feeder-free,17,20319_2#8.cram,515c0e03e136029c104a250a9c421b69,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858356/20319_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858644,ERR1858644,female,Feeder-free,17,20341_2#8.cram,f73784bb9850543cc74012b888a44e64,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858644/20341_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858548,ERR1858548,female,Feeder-free,17,20340_2#8.cram,4326b99d0e5f0fefb81842839735e117,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858548/20340_2%238.cram
HPSI0514i-wiii_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858452,ERR1858452,female,Feeder-free,17,20329_2#8.cram,1aa15b21a79e58a6b13ce53d6b568be1,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858452/20329_2%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858272,ERR1858272,female,Feeder-free,18,20314_3#8.cram,55028f04c8758277e771c3d690a1cdc7,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858272/20314_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858848,ERR1858848,female,Feeder-free,18,20343_3#8.cram,c9541424b7de70c64e21c9f59e7673cb,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858848/20343_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858656,ERR1858656,female,Feeder-free,18,20341_3#8.cram,198d1481d235e1f9adfe5d8f6c8e2d1a,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858656/20341_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858464,ERR1858464,female,Feeder-free,18,20329_3#8.cram,bdeac481f0397a7d1a60dff3341c4555,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858464/20329_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858752,ERR1858752,female,Feeder-free,18,20342_3#8.cram,318a2d94ad37981326cf40038157d604,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858752/20342_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858368,ERR1858368,female,Feeder-free,18,20319_3#8.cram,7872e7b1417a4e6a093f1c7e979554e2,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858368/20319_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858560,ERR1858560,female,Feeder-free,18,20340_3#8.cram,6a8e96fd8feb1939f16c3eebdd7ed524,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858560/20340_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858176,ERR1858176,female,Feeder-free,18,20313_3#8.cram,c2cdda8dfbfb56dacd2a23fea9dee14f,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858176/20313_3%238.cram
HPSI0514i-wiii_2,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858944,ERR1858944,female,Feeder-free,18,20345_3#8.cram,87bff155ca8c754fbf0116f413ff3f47,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858944/20345_3%238.cram
HPSI0514i-vuna_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858744,ERR1858744,female,Feeder-free,12,20342_2#12.cram,2188a1d54fcf00ee3d7485c5f80cadd1,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858744/20342_2%2312.cram
HPSI0514i-vuna_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858360,ERR1858360,female,Feeder-free,12,20319_2#12.cram,7f17776450042ee23080c637e02d96ba,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858360/20319_2%2312.cram
HPSI0514i-vuna_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858552,ERR1858552,female,Feeder-free,12,20340_2#12.cram,2eb69b7f1b0769516e7b2d2a072dc5dd,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858552/20340_2%2312.cram
HPSI0514i-vuna_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858840,ERR1858840,female,Feeder-free,12,20343_2#12.cram,d1023dabde22e3797a3ad5d2dfadc1c4,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858840/20343_2%2312.cram
HPSI0514i-vuna_3,Wholegenomesequencing,Rawsequencingreads,HiSeqXTen,http://www.ebi.ac.uk/ena/data/view/ERR1858648,ERR1858648,female,Feeder-free,12,20341_2#12.cram,8d015223ffdf7ffa9493e3ce7337f080,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR185/ERR1858648/20341_2%2312.cram
